group,sensitivity,specificity,group_type,boot_id
Middle (2-4x),0.5,0.9095238095238095,income,3142
Near poverty (1-2x),0.5555555555555556,0.9017857142857143,income,3142
Mexican American,0.4262295081967213,0.9133333333333333,race,3143
Non-Hispanic Asian,0.4375,0.968421052631579,race,3143
Non-Hispanic Black,0.5252525252525253,0.9566929133858267,race,3143
Non-Hispanic White,0.5482233502538071,0.8678678678678678,race,3143
Other Hispanic,0.6511627906976745,0.9473684210526315,race,3143
Other Race - Including Multi-Racial,0.4838709677419355,0.9019607843137255,race,3143
Above 4x poverty line,0.21052631578947367,0.9479166666666666,income,3143
Below poverty line,0.5660377358490566,0.9096385542168675,income,3143
Middle (2-4x),0.5443037974683544,0.9152119700748129,income,3143
Near poverty (1-2x),0.5985915492957746,0.908256880733945,income,3143
Mexican American,0.4098360655737705,0.9,race,3144
Non-Hispanic Asian,0.34375,0.9736842105263158,race,3144
Non-Hispanic Black,0.5454545454545454,0.9606299212598425,race,3144
Non-Hispanic White,0.5482233502538071,0.8738738738738738,race,3144
Other Hispanic,0.5116279069767442,0.9578947368421052,race,3144
Other Race - Including Multi-Racial,0.5806451612903226,0.9019607843137255,race,3144
Above 4x poverty line,0.2982456140350877,0.9777777777777777,income,3144
Below poverty line,0.5245901639344263,0.9013157894736842,income,3144
Middle (2-4x),0.4689655172413793,0.9226932668329177,income,3144
Near poverty (1-2x),0.6402877697841727,0.884,income,3144
Mexican American,0.45901639344262296,0.9333333333333333,race,3145
Non-Hispanic Asian,0.46875,0.968421052631579,race,3145
Non-Hispanic Black,0.6060606060606061,0.9409448818897638,race,3145
Non-Hispanic White,0.6040609137055838,0.9129129129129129,race,3145
Other Hispanic,0.5116279069767442,0.9368421052631579,race,3145
Other Race - Including Multi-Racial,0.5483870967741935,0.9411764705882353,race,3145
Above 4x poverty line,0.43103448275862066,0.9777777777777777,income,3145
Below poverty line,0.6893203883495146,0.86,income,3145
Middle (2-4x),0.5202312138728323,0.9399038461538461,income,3145
Near poverty (1-2x),0.5813953488372093,0.9282700421940928,income,3145
Mexican American,0.4426229508196721,0.88,race,3146
Non-Hispanic Asian,0.5,0.9789473684210527,race,3146
Non-Hispanic Black,0.5858585858585859,0.9409448818897638,race,3146
Non-Hispanic White,0.5482233502538071,0.9099099099099099,race,3146
Other Hispanic,0.4418604651162791,0.9368421052631579,race,3146
Other Race - Including Multi-Racial,0.4838709677419355,0.9803921568627451,race,3146
Above 4x poverty line,0.3333333333333333,0.9791666666666666,income,3146
Below poverty line,0.6190476190476191,0.8933333333333333,income,3146
Middle (2-4x),0.5228758169934641,0.9253012048192771,income,3146
Near poverty (1-2x),0.5422535211267606,0.9045454545454545,income,3146
Mexican American,0.36065573770491804,0.9266666666666666,race,3147
Non-Hispanic Asian,0.34375,0.9578947368421052,race,3147
Non-Hispanic Black,0.5656565656565656,0.9409448818897638,race,3147
Non-Hispanic White,0.5736040609137056,0.8888888888888888,race,3147
Other Hispanic,0.4883720930232558,0.968421052631579,race,3147
Other Race - Including Multi-Racial,0.6774193548387096,0.9215686274509803,race,3147
Above 4x poverty line,0.43661971830985913,0.989010989010989,income,3147
Below poverty line,0.5454545454545454,0.89937106918239,income,3147
Middle (2-4x),0.5068493150684932,0.9194805194805195,income,3147
Near poverty (1-2x),0.584,0.890625,income,3147
Mexican American,0.5081967213114754,0.9133333333333333,race,3148
Non-Hispanic Asian,0.375,0.9578947368421052,race,3148
Non-Hispanic Black,0.6262626262626263,0.9409448818897638,race,3148
Non-Hispanic White,0.6040609137055838,0.8648648648648649,race,3148
Other Hispanic,0.5581395348837209,0.9157894736842105,race,3148
Other Race - Including Multi-Racial,0.5806451612903226,0.9411764705882353,race,3148
Above 4x poverty line,0.3870967741935484,0.9807692307692307,income,3148
Below poverty line,0.5677966101694916,0.8896551724137931,income,3148
Middle (2-4x),0.5827814569536424,0.9031531531531531,income,3148
Near poverty (1-2x),0.6590909090909091,0.875,income,3148
Mexican American,0.3770491803278688,0.9333333333333333,race,3149
Non-Hispanic Asian,0.375,0.9842105263157894,race,3149
Non-Hispanic Black,0.5050505050505051,0.9330708661417323,race,3149
Non-Hispanic White,0.583756345177665,0.8978978978978979,race,3149
Other Hispanic,0.5581395348837209,0.9578947368421052,race,3149
Other Race - Including Multi-Racial,0.5806451612903226,0.9411764705882353,race,3149
Above 4x poverty line,0.43283582089552236,0.9790209790209791,income,3149
Below poverty line,0.5714285714285714,0.8675496688741722,income,3149
Middle (2-4x),0.4675324675324675,0.9587628865979382,income,3149
Near poverty (1-2x),0.5912408759124088,0.8830645161290323,income,3149
Mexican American,0.36065573770491804,0.9466666666666667,race,3150
Non-Hispanic Asian,0.34375,0.9736842105263158,race,3150
Non-Hispanic Black,0.5555555555555556,0.9212598425196851,race,3150
Non-Hispanic White,0.5583756345177665,0.8888888888888888,race,3150
Other Hispanic,0.5348837209302325,0.9157894736842105,race,3150
Other Race - Including Multi-Racial,0.5161290322580645,0.9607843137254902,race,3150
Above 4x poverty line,0.36363636363636365,0.9790940766550522,income,3150
Below poverty line,0.5686274509803921,0.85,income,3150
Middle (2-4x),0.47928994082840237,0.9512195121951219,income,3150
Near poverty (1-2x),0.5693430656934306,0.8601694915254238,income,3150
Mexican American,0.39344262295081966,0.9533333333333334,race,3151
Non-Hispanic Asian,0.28125,0.9947368421052631,race,3151
Non-Hispanic Black,0.5656565656565656,0.9330708661417323,race,3151
Non-Hispanic White,0.5685279187817259,0.8858858858858859,race,3151
Other Hispanic,0.5581395348837209,0.9473684210526315,race,3151
Other Race - Including Multi-Racial,0.4838709677419355,0.9411764705882353,race,3151
Above 4x poverty line,0.30303030303030304,0.9847908745247148,income,3151
Below poverty line,0.5346534653465347,0.875,income,3151
Middle (2-4x),0.5405405405405406,0.9345088161209067,income,3151
Near poverty (1-2x),0.581081081081081,0.9157088122605364,income,3151
Mexican American,0.3770491803278688,0.9333333333333333,race,3152
Non-Hispanic Asian,0.40625,0.968421052631579,race,3152
Non-Hispanic Black,0.6262626262626263,0.937007874015748,race,3152
Non-Hispanic White,0.5888324873096447,0.8708708708708709,race,3152
Other Hispanic,0.5348837209302325,0.9052631578947369,race,3152
Other Race - Including Multi-Racial,0.4838709677419355,0.9411764705882353,race,3152
Above 4x poverty line,0.45,0.9819494584837545,income,3152
Below poverty line,0.5523809523809524,0.8766233766233766,income,3152
Middle (2-4x),0.4968152866242038,0.9178743961352657,income,3152
Near poverty (1-2x),0.6312056737588653,0.8728070175438597,income,3152
Mexican American,0.47540983606557374,0.9333333333333333,race,3153
Non-Hispanic Asian,0.3125,0.9526315789473684,race,3153
Non-Hispanic Black,0.6161616161616161,0.9330708661417323,race,3153
Non-Hispanic White,0.5228426395939086,0.8918918918918919,race,3153
Other Hispanic,0.6511627906976745,0.8947368421052632,race,3153
Other Race - Including Multi-Racial,0.5806451612903226,0.9019607843137255,race,3153
Above 4x poverty line,0.46551724137931033,0.9803921568627451,income,3153
Below poverty line,0.5638297872340425,0.852760736196319,income,3153
Middle (2-4x),0.5029239766081871,0.9227166276346604,income,3153
Near poverty (1-2x),0.5928571428571429,0.8903508771929824,income,3153
Mexican American,0.45901639344262296,0.8933333333333333,race,3154
Non-Hispanic Asian,0.3125,0.9631578947368421,race,3154
Non-Hispanic Black,0.5353535353535354,0.9488188976377953,race,3154
Non-Hispanic White,0.5329949238578681,0.924924924924925,race,3154
Other Hispanic,0.6511627906976745,0.9578947368421052,race,3154
Other Race - Including Multi-Racial,0.45161290322580644,1,race,3154
Above 4x poverty line,0.3620689655172414,0.9779411764705882,income,3154
Below poverty line,0.57,0.8757763975155279,income,3154
Middle (2-4x),0.45121951219512196,0.9501187648456056,income,3154
Near poverty (1-2x),0.6099290780141844,0.9178082191780822,income,3154
Mexican American,0.3770491803278688,0.96,race,3155
Non-Hispanic Asian,0.375,0.9631578947368421,race,3155
Non-Hispanic Black,NA,0.9094488188976378,race,3155
Non-Hispanic White,0.583756345177665,0.9069069069069069,race,3155
Other Hispanic,0.6511627906976745,0.9263157894736842,race,3155
Other Race - Including Multi-Racial,0.6451612903225806,0.9803921568627451,race,3155
Above 4x poverty line,0.49122807017543857,0.9779411764705882,income,3155
Below poverty line,NA,0.8834355828220859,income,3155
Middle (2-4x),0.573170731707317,0.9207920792079208,income,3155
Near poverty (1-2x),0.5407407407407407,0.9230769230769231,income,3155
Mexican American,0.4262295081967213,0.92,race,3156
Non-Hispanic Asian,0.3125,0.9578947368421052,race,3156
Non-Hispanic Black,0.5454545454545454,0.937007874015748,race,3156
Non-Hispanic White,0.5380710659898477,0.8918918918918919,race,3156
Other Hispanic,0.6511627906976745,0.9368421052631579,race,3156
Other Race - Including Multi-Racial,0.4838709677419355,0.9019607843137255,race,3156
Above 4x poverty line,0.3559322033898305,0.9844357976653697,income,3156
Below poverty line,0.6019417475728155,0.8603351955307262,income,3156
Middle (2-4x),0.4720496894409938,0.9245742092457421,income,3156
Near poverty (1-2x),0.5714285714285714,0.8982300884955752,income,3156
Mexican American,0.3770491803278688,0.9533333333333334,race,3157
Non-Hispanic Asian,0.375,0.9578947368421052,race,3157
Non-Hispanic Black,0.6565656565656566,0.9251968503937008,race,3157
Non-Hispanic White,0.5685279187817259,0.9099099099099099,race,3157
Other Hispanic,0.6046511627906976,0.9368421052631579,race,3157
Other Race - Including Multi-Racial,0.5161290322580645,0.9607843137254902,race,3157
Above 4x poverty line,0.30985915492957744,0.9849056603773585,income,3157
Below poverty line,0.57,0.8496732026143791,income,3157
Middle (2-4x),0.593103448275862,0.9363207547169812,income,3157
Near poverty (1-2x),0.6054421768707483,0.922077922077922,income,3157
Mexican American,0.39344262295081966,0.8933333333333333,race,3158
Non-Hispanic Asian,0.28125,0.9526315789473684,race,3158
Non-Hispanic Black,0.5959595959595959,0.9173228346456693,race,3158
Non-Hispanic White,0.6243654822335025,0.8858858858858859,race,3158
Other Hispanic,0.5116279069767442,0.9368421052631579,race,3158
Other Race - Including Multi-Racial,0.45161290322580644,0.9411764705882353,race,3158
Above 4x poverty line,0.3283582089552239,0.9793103448275862,income,3158
Below poverty line,0.5825242718446602,0.8768115942028986,income,3158
Middle (2-4x),0.56875,0.8905109489051095,income,3158
Near poverty (1-2x),0.5864661654135338,0.8931623931623932,income,3158
Mexican American,0.4262295081967213,0.92,race,3159
Non-Hispanic Asian,0.21875,0.9736842105263158,race,3159
Non-Hispanic Black,0.5757575757575758,0.9330708661417323,race,3159
Non-Hispanic White,0.5888324873096447,0.9219219219219219,race,3159
Other Hispanic,0.46511627906976744,0.9578947368421052,race,3159
Other Race - Including Multi-Racial,0.5806451612903226,0.8823529411764706,race,3159
Above 4x poverty line,0.39215686274509803,0.9886363636363636,income,3159
Below poverty line,0.5436893203883495,0.8432432432432433,income,3159
Middle (2-4x),0.5060240963855421,0.9574468085106383,income,3159
Near poverty (1-2x),0.5874125874125874,0.9112903225806451,income,3159
Mexican American,0.4098360655737705,0.9533333333333334,race,3160
Non-Hispanic Asian,0.40625,0.9631578947368421,race,3160
Non-Hispanic Black,0.6060606060606061,0.9448818897637795,race,3160
Non-Hispanic White,0.6040609137055838,0.8708708708708709,race,3160
Other Hispanic,0.627906976744186,0.9368421052631579,race,3160
Other Race - Including Multi-Racial,0.5806451612903226,0.9411764705882353,race,3160
Above 4x poverty line,0.43478260869565216,0.9678571428571429,income,3160
Below poverty line,0.58,0.9240506329113924,income,3160
Middle (2-4x),0.525974025974026,0.9264705882352942,income,3160
Near poverty (1-2x),0.6642857142857143,0.8722466960352423,income,3160
Mexican American,0.45901639344262296,0.9066666666666666,race,3161
Non-Hispanic Asian,0.46875,0.9789473684210527,race,3161
Non-Hispanic Black,0.5454545454545454,0.9409448818897638,race,3161
Non-Hispanic White,0.6142131979695431,0.8768768768768769,race,3161
Other Hispanic,0.6511627906976745,0.9052631578947369,race,3161
Other Race - Including Multi-Racial,0.4838709677419355,0.8627450980392157,race,3161
Above 4x poverty line,0.42,0.9776951672862454,income,3161
Below poverty line,0.6033057851239669,0.8974358974358975,income,3161
Middle (2-4x),0.558282208588957,0.912621359223301,income,3161
Near poverty (1-2x),0.5891472868217055,0.864406779661017,income,3161
Mexican American,0.4426229508196721,0.9666666666666667,race,3162
Non-Hispanic Asian,0.28125,0.9578947368421052,race,3162
Non-Hispanic Black,0.6363636363636364,0.9488188976377953,race,3162
Non-Hispanic White,0.6091370558375635,0.8858858858858859,race,3162
Other Hispanic,0.6511627906976745,0.9578947368421052,race,3162
Other Race - Including Multi-Racial,0.5806451612903226,0.9019607843137255,race,3162
Above 4x poverty line,0.4393939393939394,0.9740740740740741,income,3162
Below poverty line,0.693069306930693,0.896551724137931,income,3162
Middle (2-4x),0.4658385093167702,0.9411764705882353,income,3162
Near poverty (1-2x),0.674074074074074,0.892,income,3162
Mexican American,0.5245901639344263,0.9,race,3163
Non-Hispanic Asian,0.4375,0.968421052631579,race,3163
Non-Hispanic Black,0.6161616161616161,0.9212598425196851,race,3163
Non-Hispanic White,0.5939086294416244,0.9069069069069069,race,3163
Other Hispanic,0.5348837209302325,0.9157894736842105,race,3163
Other Race - Including Multi-Racial,0.41935483870967744,0.9411764705882353,race,3163
Above 4x poverty line,0.3620689655172414,0.975177304964539,income,3163
Below poverty line,0.6111111111111112,0.8484848484848485,income,3163
Middle (2-4x),0.5424836601307189,0.9307692307692308,income,3163
Near poverty (1-2x),0.625,0.8983050847457628,income,3163
Mexican American,0.45901639344262296,0.9266666666666666,race,3164
Non-Hispanic Asian,0.375,0.9789473684210527,race,3164
Non-Hispanic Black,0.5050505050505051,0.9330708661417323,race,3164
Non-Hispanic White,0.5380710659898477,0.9039039039039038,race,3164
Other Hispanic,0.6046511627906976,0.9473684210526315,race,3164
Other Race - Including Multi-Racial,0.41935483870967744,0.9411764705882353,race,3164
Above 4x poverty line,0.30985915492957744,0.9838709677419355,income,3164
Below poverty line,0.5494505494505495,0.9103448275862069,income,3164
Middle (2-4x),0.46987951807228917,0.9461358313817331,income,3164
Near poverty (1-2x),0.6296296296296297,0.8735177865612648,income,3164
Mexican American,0.36065573770491804,0.9,race,3165
Non-Hispanic Asian,0.375,0.9578947368421052,race,3165
Non-Hispanic Black,0.5656565656565656,0.9291338582677166,race,3165
Non-Hispanic White,0.5532994923857868,0.9009009009009009,race,3165
Other Hispanic,0.5581395348837209,0.9052631578947369,race,3165
Other Race - Including Multi-Racial,0.41935483870967744,0.9803921568627451,race,3165
Above 4x poverty line,0.4838709677419355,0.9748201438848921,income,3165
Below poverty line,0.5798319327731093,0.8489208633093526,income,3165
Middle (2-4x),0.44666666666666666,0.9253012048192771,income,3165
Near poverty (1-2x),0.5303030303030303,0.8962655601659751,income,3165
Mexican American,0.36065573770491804,0.94,race,3166
Non-Hispanic Asian,0.34375,0.9842105263157894,race,3166
Non-Hispanic Black,0.6363636363636364,0.9212598425196851,race,3166
Non-Hispanic White,0.6142131979695431,0.8708708708708709,race,3166
Other Hispanic,0.4883720930232558,0.9263157894736842,race,3166
Other Race - Including Multi-Racial,0.6451612903225806,0.9215686274509803,race,3166
Above 4x poverty line,0.417910447761194,0.96,income,3166
Below poverty line,0.6146788990825688,0.8723404255319149,income,3166
Middle (2-4x),0.5333333333333333,0.916083916083916,income,3166
Near poverty (1-2x),0.6058394160583942,0.9130434782608695,income,3166
Mexican American,0.39344262295081966,0.9066666666666666,race,3167
